source,concept,description
TQuAD Dataset,Hasan Uçarsu hangi liseyi bitirmiştir?,Kadıköy Anadolu Lisesi
TQuAD Dataset,Hasan Uçarsu hangi yıl profesör olmuştur?,2009
TQuAD Dataset,Hasan Uçarsu doçent ünvanını hangi üniversiteden almıştır?,Mimar Sinan Üniversitesi 
TQuAD Dataset,Hasan Uçarsu 2004 yılında düzenlenen Ulusal Beste Yarışmasının hangi kategorisinde ikincilik ödülü almıştır?,Büyük Ölçekli Senfonik Eser Kategorisi
TQuAD Dataset,Davetsiz Miasfirler hangi kurumun siparişidir?,Tefken Kültür ve Sanat Vakfı 
TQuAD Dataset,"Kimlerin katılımıyla konuyla ilgili seminerler, konferanslar, söyleşiler, paneller ve sergiler düzenlenmektedir?",robotik alanında uzman akademisyenlerin ve endüstri temsilcilerinin
TQuAD Dataset,İTÜRO organizasyonu nerede yapılmaktadır?,İTÜ Ayazağa Kampüsü Süleyman Demirel Kültür Merkezi’nde yapılmakta
TQuAD Dataset,İTÜRO hangi kulüp tarafından düzenlenmektedir?,İstanbul Teknik Üniversitesi Kontrol ve Otomasyon Kulübü tarafından
TQuAD Dataset,İTÜRO robotik alanıyla ilgilenen kişileri nasıl desteklemeyi amaçlar?,düzenlenen seminerler ve söyleşiler ile bilgi ve deneyim yönünden
TQuAD Dataset,"İTÜRO, Türkiye'deki robotik teknolojilerinin gelişimine nasıl katkıda bulunmaktadır?",ülkeler arası iletişim ve etkileşim sağlayarak
TQuAD Dataset,Çizgi izleyen kategorisinde pist genişliği nedir?,40cm
TQuAD Dataset,Çizgi izleyen kategorisinde yarışmacı hangi durumlarda eksi puan alır?,"yoldan çıkma, kapıya çarpma gibi durumlar"
TQuAD Dataset,Çizgi izleyen kategorisinde hangi robot yarışmayı kazanır?,parkuru en kısa sürede tamamlayan robot
TQuAD Dataset,Çizgi izleyen yarışması kaç etaptan oluşur?,üç etaptan oluşur
TQuAD Dataset,İTÜRO çizgi izleyen kategorisinde robotlar ne yapmaya çalışır?,sensörleri yardımıyla algıladıkları siyah pist üzerine beyaz veya beyaz pist üzerine siyah çizgilerin üstünde kalarak parkuru tamamlamaya
TQuAD Dataset,İTÜRO renk seçen kategorisinde puanlama yapılırken neler dikkate alınır?,Taşıma süresi ve cezalar
TQuAD Dataset,İTÜRO renk seçen kategorisinde başarı kriteri nedir?,en az bir silindiri doğru renkteki yere yerleştirmektir
TQuAD Dataset,İTÜRO Renk seçen kategorisinde robotlar ne yapmaya çalışırlar?,robotlar sensörleri yardımıyla algıladığı renkli silindirleri doğru renkteki bölgelere yerleştirmeye çalışırlar
TQuAD Dataset,İTÜRO mikro sumo kategorisindeki dohyolar ne şeklindedir?,daire 
TQuAD Dataset,İTÜRO mikro sumo kategorisindeki dohyoların çapı nedir?,38.5cm
TQuAD Dataset,İTÜRO mikro sumo kategorisinde bir maçta kaç raund vardır?,üç round
TQuAD Dataset,İTÜRO mikro sumo kategorisinde robotlar ne yapmaya çalışır?,robotlar birbirini dohyo’dan dışarı itmeye çalışır
TQuAD Dataset,Soru:İTÜRO yangın söndüren kategorisinde robotlar mumları nasıl söndürmelidir?, üfleyerek
TQuAD Dataset,İTÜRO yangın söndüren kategorisinde labirentteki yolların genişliği kaç cmdir?,40cm
TQuAD Dataset,İTÜRO yangın söndüren kategorisinde söndürme işlemi sırasında ne kullanılamaz?,"su, köpük vb."
TQuAD Dataset,İTÜRO yangın söndüren kategorisinde hangi robot yarışmayı kazanır?,Belirlenen zaman içinde en çok mumu söndüren robot
TQuAD Dataset,İTÜRO yangın söndüren kategorisinde robotlar ne yapmaya çalışır?,labirent şeklindeki parkurun içindeki odalarda bulunan mumları sensörleri yardımıyla algıladıktan sonra söndürmeye çalışırlar
TQuAD Dataset,"İTÜRO merdiven çıkan kategorisinde, eşitlik halinde hangi robot yarışmayı kazanır?",parkuru en kısa sürede tamamlayan robot
TQuAD Dataset,İTÜRO merdiven çıkan kategorisinde basamakların genişliği ne kadardır?,40cm
TQuAD Dataset,İTÜRO merdiven çıkan kategorisinde robotların parkuru ne şeklindedir?,basamak yükseklikleri giderek artan merdiven şeklinde
TQuAD Dataset,İTÜRO labirent kategorisinde labirentteki duvarların yüksekliği kaç cmdir?,20cm
TQuAD Dataset,İTÜRO labirent kategorisinde ne gibi durumlar puanlamada eksi olarak değerlendirilir?,"duvara çarpma, uygulama bölümünde yanlış yöne girme gibi durumlar"
TQuAD Dataset,İTÜRO labirent kategorisinde hangi robot yarışmayı kazanır?,labirentten en kısa sürede çıkan robot
TQuAD Dataset,İTÜRO labirent kategorisinde robotlar kaç bölümden oluşan parkuru tamamlamaya çalışırlar?, iki bölümden oluşan 
TQuAD Dataset,İTÜRO basketbol kategorisinde parkurdaki potalardan hangilerinin uzaklığı bellidir?,birincisinin ve dördüncüsünün uzaklığı
TQuAD Dataset,İTÜRO basketbol kategorisinde robotlardan ne beklenmektedir?,pota uzaklığını algılamaları ve ona göre atış yapmaları
TQuAD Dataset,İTÜRO basketbol kategorisinde her bir potaya yapılan birinci basket kaç puandır?, 50
TQuAD Dataset,İTÜRO basketbol kategorisinde kaç farklı pota vardır?,4
TQuAD Dataset,İTÜRO basketbol kategorisinde robotlar neye göre basket atmalıdırlar?,karşılarına gelen potaları algılayıp ona göre
TQuAD Dataset,İTÜRO kendini dengeleyen robot kategorisinde birinci turda hangi testlerde başarılı olan robotlar ekstra puan alır?,açılı başlangıç ve dış etki testlerinde
TQuAD Dataset,İTÜRO kendini dengeleyen robot kategorisinde hangi robot yarışmayı kazanır?,en çok puana sahip olan robot
TQuAD Dataset,İTÜRO kendini dengeleyen robot kategorisinde robotların ikinci tura çıkabilmesi için ne yapmaları gerekir?,birinci turdaki süre testinde başarılı olmaları
TQuAD Dataset,İTÜRO kendini dengeleyen robot kategorisi kaç turdan oluşur?,İki turdan 
TQuAD Dataset,İTÜRO kendini dengeleyen robot kategorisinde robotlar ne yapmaya çalışır?,düz bir zeminde dengede durmaya
TQuAD Dataset,İTÜRO senaryo:inşaat görevinde robotlar ne yapmaya çalışırlar?,kendilerine verilen bloklarla önceden belirlenen yapıyı hatasız ve en kısa sürede oluşturmaya
TQuAD Dataset,İTÜRO 2015 ve 2016'da yer alacak senaryo kategori görevi ne olarak belirlenmiştir? ,Senaryo: İnşaat
TQuAD Dataset,İTÜRO Senaryo kategorisine ait görev nereden açıklanır?,İTÜRO resmi websitesi üzerinden
TQuAD Dataset,İTÜRO serbest kategorisinde jüri üyelerini kim belirler?, İTÜRO ekibi
TQuAD Dataset,İTÜRO serbest kategorisinde yarışcaılar kendi projelerin ne kadar zaman boyunca sergilerler?,üç gün boyunca
TQuAD Dataset,Seniha Sami Moralı nerede doğmuştur?,İstanbul
TQuAD Dataset,Seniha Sami Moralı kaç yılında doğmuştur?,1886
TQuAD Dataset,İngilizce ve Fransızca'dan Türkçe'ye eserler çeviren Seniha Sami Moralı özellikle hangi çevirileriyle tanınmaktadır?,Shakespeare çevirileri ile
TQuAD Dataset,Türkiye'nin ilk kadın müzecisi olarak tanına kişi kimdir?,Seniha Sami Hanım
TQuAD Dataset,Seniha Sami Moralı'nın babası Abdüllatif Suphi Paşa kimin döneminde Maarif Nazırlığı yapmıştır?,II. Abdülhamid devrinde
TQuAD Dataset,Seniha Sami Moralı kim ile evlenmiştir?,Mehmet Rauf Bey
TQuAD Dataset,"Seniha Hanım, evlendikten sonra hangi adı edinmiştir?","""Seniha Rauf"""
TQuAD Dataset,Seniha Sami Moralı Maarif Vekaleti'nin teklifi üzerine hangi eseri hazırlamıştır?, İran Edebiyat Tarihi
TQuAD Dataset,Seniha Sami Moralı'nın emekliye ayrıldığı tarih nedir?, 17 Nisan 1950
TQuAD Dataset,"Seniha Sami Moralı 1933'te Marsiya'da, 1931'de Belgrad'ta yapılan hangi kongre ile Türkiye'yi temsil etmiştir?",Milletlerarası Kadınlar Kongresi
TQuAD Dataset,Seniha Sami Moralı 1924'te kurulan hangi birliği kurucu üyeleri arasında yer almaktadır?, Türk Kadınlar Birliği
TQuAD Dataset,Seniha Sami Moralı'nın vefat ettiği yıl nedir?,1982
TQuAD Dataset,Türkiye'de tek olan uydu yer istasyonunun kısaltılmış adı nedir?, İTÜ UHUZAM
TQuAD Dataset,İTÜ Uydu Haberleşmesi ve Uzaktan Algılama Merkezi nedir?,dünyada sayıları 30 civarında olan uydu yer istasyonlarından biri
TQuAD Dataset,Türkiye'de kaç tane nnükleer araştırma reaktörü bulunmaktadır?,3
TQuAD Dataset,TRIGA adı hangi sözcüklerin baş harflerinden oluşmaktadır?,Training Research Isotope Production General Atomic
TQuAD Dataset,İstanbul Teknik Üniversitesi TRIGA MARK-II nükleer reaktörü TRIGA reaktörlerinin kaçıncısıdır?,54.'sü
TQuAD Dataset,İstanbul Teknik Üniversitesi TRIGA MARK-II nükleer reaktörü ne zaman işletmeye açılmıştır?,11 Mart 1979'da
TQuAD Dataset,İTÜ Fuat Külünk Yüksek Gerilim Laboratuvarı adını kimden almaktadır?,elektrik elektronik fakültesi kurucu dekanı Prof. Dr. Fuat Külünk'ten
TQuAD Dataset,İTÜ Fuat Külünk Yüksek Gerilim Laboratuvarı İstanbul Teknik Üniversitesinin hangi yerleşkesinde yer almaktadır?,Gümüşsuyu yerleşkesinde
TQuAD Dataset,Ebu Hatim kimdir?,bir İsmaili misyoneriydi
TQuAD Dataset,Razi'yle alakalı görüş ve alıntılar hangi kitaptan gelmektedir?,Aʿlām al-nubuwwa
TQuAD Dataset,Biruni hangi eserinde Razi'nin dini görüşlerine eleştiriler getirir?,Risale isimli eserinde 
TQuAD Dataset,Razi'nin Mani dininden esinlendiğini kim iddia etmektedir?,Biruni
TQuAD Dataset,Razi'nin bibliografisini kim yazmıştır?,Biruni
TQuAD Dataset,"İTÜ GAE, teori ile uygulamayı birleştirerek alınan eğitimin kalitesini artıracağını ne sayesinde kanıtlamıştır?",ARIBA adını verdiği bu projeler serisi sayesinde
TQuAD Dataset,"İTÜ GAE, ARIBA V adlı aracı ne zaman tasarlayarak üretmiştir?",2011 yılında
TQuAD Dataset,İTÜ GAE'nin ilk aracının adı nedir?,ARIBA I
TQuAD Dataset,Türkiye’de ilk defa düzenlenmiş güneş arabaları yarışı nedir?,TÜBİTAK Formula G Güneş Arabaları Yarışı 2005
TQuAD Dataset,İTÜ Güneş Arabası Ekibi kim tarafından kurulmuştur?,İTÜ Elektrik Mühendisliği bölümü öğrencileri tarafından
TQuAD Dataset,;Üniversitenin öğrencileri kaç yıl içerisinde 1'i Cruiser kategorisinde olmak üzere toplamda 8 adet araba üretmiştir?,12 yıl
TQuAD Dataset,İTÜ GAE ekibi Arıba V ile katıldığı TÜBİTAK Formula-G 2012'den hangi ödülü kazanmıştır?,"""En İyi Tasarım"" ödülünü"
TQuAD Dataset,İTÜ GAE'nin katıldığı ilk uluslararası yarış hangisidir?,World Solar Challenge
TQuAD Dataset,"İTÜ GAE ekibi, TÜBİTAK Formula-G 2006 katıldığı yarıştan Arıba II ile ne elde etmiştir?", ikincilik ödülü
TQuAD Dataset,Arıba I neden TÜBİTAK Formula-G yarışını tamamlayamadı?, bazı teknik aksaklılar sebebiyle
TQuAD Dataset,ARIBA V neden iddialı olduğu WSC 2011'e katılamamıştır?,ekibimizin yaşamış olduğu bazı finansal problemlerden ötürü
TQuAD Dataset,ARIBA V ne zaman tamamlanmıştır? ,2011 Eylül ayında
TQuAD Dataset,ARIba II şu anda nerede sergilenmektedir?,Motorlar ve Taşıtlar Laboratuvarı girişinde 
TQuAD Dataset,ARIba I ne enerjisi ile çalışır?,güneş enerjisi ile
TQuAD Dataset, İTÜ Güneş Arabası Ekibi'nin ilk aracı hangisidir?,ARIba I
TQuAD Dataset,İTÜ GAE'nin 2010 yılında katıldığı etkinlik hangisidir?,Autoshow Fuarı
TQuAD Dataset,İTÜ GAE'ye nasıl destek olunabilir?,"site üzerinde bulunan güneş gözesi diğer adıyla güneş pili için alım linkine tıklayarak göze satın alabilir, böylelikle ekibe destek olabilirler"
TQuAD Dataset,İTÜ güneş Arabası Ekip üyesi olmak için aranan şartlar nelerdir?, İstanbul Teknik Üniversitesi öğrencisi veya kayıtlı üyesi olma
TQuAD Dataset,Turkcell Türkiye'de ne kadar yatırım yapmayı hedeflemiştir?,18 milyar Lira
TQuAD Dataset,Turkcell hangi frekanslar üzerinden hizmet vermektedir?,"GSM 900, UMTS2100, LTE800, LTE900, LTE1800, LTE2100, LTE2600"
TQuAD Dataset,Turkcell ne tür bir şirkettir?,iletişim operatör
TQuAD Dataset,Turkcell'in merkezi hangi ülkededir?,Türkiye
TQuAD Dataset,Turkcell'in elde ettiği en yüksek çeyrek geliri ne kadardır?,3 milyar TL
TQuAD Dataset,Turkcell Üçüncü Nesil A Lisansı ihalesini ne kadar bedele kazanmıştır?,358 milyon €
TQuAD Dataset,Turkcell'in operatör markasıyla çıkarmış olduğu telefonlar kim tarafından üretilmiştir?,büyük bir kısmı ZTE tarafından
TQuAD Dataset,Turkcell hangi firmaların telefonlarını kendi markası altında satmaktadır?,ZTE ve Huawei
TQuAD Dataset,ZTE ve Huawei firmaları hangi ülke merkezlidir?,Çin
TQuAD Dataset,Turkcell T50 ile birlikte hangi saati tanıtmıştır?,Turkcell T-Fit
TQuAD Dataset,Türkiye'nin 4G teknolojisine sahip ilk telefonu nedir?,Turkcell T50
TQuAD Dataset,Turkcell kaç yıllık lisansa sahiptir?,25 yıllık
TQuAD Dataset,Turkcell T.C. Ulaştırma Bakanlığı'ndan GSM lisansını ne zaman almıştır?,27 Nisan 1998
TQuAD Dataset,Turkcell ne zaman hizmete başlamıştır?,Şubat 1994'te
TQuAD Dataset,Turkcell HSDPA ile DC-HSUPA teknolojileri sayesinde 3G şebekesinde ne kadar veri yükleme hızı sağlamıştır?,"11,5 Mbps’a varan"
TQuAD Dataset,Turkcell HSDPA ile DC-HSUPA teknolojileri sayesinde 3G şebekesinde ne kadar veri indirme hızı sağlamıştır?,"63,3 Mbps’a varan"
TQuAD Dataset,2015 ilk çeyreği ölçümlerine göre Türkiye'deki Turkcell kullanıcılarının oranı nedir?,"yüzde 47,6"
TQuAD Dataset,Turkcell hisselerini İstanbul borsasında hangi tarih itibariyle satışa çıkarmıştır?,11 Temmuz 2000
TQuAD Dataset,Turkcell Ukrayna'da kaç abone sahibidir?,10.6 milyon
TQuAD Dataset,Kaan Terzioğlu Turkcell Genel Müdürü görevine ne zaman başlamıştır?,26 Mart 2015
TQuAD Dataset,Turkcell Genel Müdürü görevine Süreyya Ciliv sonrasında kim atanmıştır?,Kaan Terzioğlu
TQuAD Dataset,Süreyya Ciliv hangi tarihte Turkcell Genel Müdürü görevinden ayrılmıştır?,31 Ocak 2015
TQuAD Dataset,Süreyya Ciliv hangi tarihte Turkcell Genel Müdürü olarak atanmıştır?,9 Ocak 2007
TQuAD Dataset,Turkcell üç taşıyıcılı mobil internet teknolojisi sayesinde 3G ile ne kadar gönderme hızına ulaşmıştır? ,"11,5 Mbps"
TQuAD Dataset,Turkcell üç taşıyıcılı mobil internet teknolojisi sayesinde 3G ile ne kadar indirme hızına ulaşmıştır?,"63,3 Mbps"
TQuAD Dataset,Turkcell 3G teknolojisinde Türkiye nüfusunun ne kadarını kapsamı altına almıştır? ,"%91,21'ini"
TQuAD Dataset,Turkcell 2G/EDGE teknolojisinde Türkiye nüfusunun ne kadarını kapsamı altına almıştır?,"%99,81'ini"
TQuAD Dataset,Turkcell TV+ IPTV hizmetine ne zaman dönüşmüştür?,2015 yılı itibarıyla
TQuAD Dataset,Türkiye'deki ilk IPTV hizmeti hangi şirket tarafından verilmiştir?,Türk Telekom
TQuAD Dataset,Turkcell TV+ nedir?,"bilgisayar, tablet, telefon ve televizyondan izlenebilen, internet üzerinden yayın yapan dijital TV platfromudur"
TQuAD Dataset,Türkiye'nin ilk yerli ve milli mobil tabanlı arama motoru hangisidir?,Yaani
TQuAD Dataset,Turkcell Fintur şirketinin hisselerinin ne kadarına sahiptir?,"%41,45'ine"
TQuAD Dataset,Turkcell Astelit şirketinin hisselerinin ne kadarına sahiptir?,%100
TQuAD Dataset,Turkcell BeST'in hisselerini ne zaman almıştır?,2008'de
TQuAD Dataset,Turkcell Almanya'da hangi markayla hizmet vermektedir?,Turkcell Europe
TQuAD Dataset,Süreyya Ciliv 2009 yılında hangi ödülü almıştır?, World Communication Awards'ta 2009 yılının CEO'su ödülü
TQuAD Dataset,Turkcell 2002 Dünya İletişim Ödülleri’nde birinciliği hangi servis ile almıştır?,GPRSLand
TQuAD Dataset,Fen alanında Nobel Ödülü kazanan ilk müslüman kimdir?,Abdüs Salam
TQuAD Dataset,Nobel Ödülü kazanan ilk müslüman kimdir?,Mısır'lı Enver Sedat
TQuAD Dataset,Nobel Ödülü kazanan ilk Pakistan'lı kimdir?,Abdüs Salam
TQuAD Dataset,Abdus Salam Nobel Fizik Ödülünü hangi çalışması sayesinde almıştır?, elektrozayıf etkileşim ile ilgili çalışma
TQuAD Dataset,Abdus Salam Nobel Fizik Ödülünü hangi yıl almıştır?,1979
TQuAD Dataset,Abdus Salam hangi tarihte ölmüştür?,21 Kasım 1996
TQuAD Dataset,Abdus Salam hangi tarihte doğmuştur?,29 Ocak 1926
TQuAD Dataset,Pakistan kaç yılında atom bombasını geliştirmiştir?,1972
TQuAD Dataset,Abdus Salam hangi alandaki gelişmelere katkı vermiştir?,kuramsal ve parçacık fiziği
TQuAD Dataset,Abdus Salam Parkistan hükümetine hangi yıllar arasında bilim danışmanlığı yapmıştır?,1960’ten 1974’e kadar
TQuAD Dataset,Abdus Salam kendi döneminde kimin bilim başdanışmanlığı yapmıştır? ,başbakanın
TQuAD Dataset,Abdus Salam'ın Nobel Ödülünü kazanmasını hangi teorisi sağlamıştır?,elektrozayıf kuvvet teorisi
TQuAD Dataset,Abdus Salam'ın en önemli başarıları nelerdir?,"Pati–Salam modeli, manyetik foton, vektör meson, Büyük Birleşme kuramı, süpersimetri çalışmaları"
TQuAD Dataset,Abdus Salam'ın büyükbabası kimdir?,Gül Muhammed
TQuAD Dataset,Abdus Salam'ın ebeveynleri kimlerdir?,Chaudhry Muhammad Hussain ve Hajira Hussain
TQuAD Dataset,1979 yılında Nobel Fizik Ödülü kime verilmiştir?,"Salam, Glashow ve Weinberg"
TQuAD Dataset,"Fred Hoyle, Abdus Salam'ı fizik alanında çalışma yapmak için nereye davet etmiştir?",Cavendish Laboratuvarı’na
TQuAD Dataset,Abdus Salam doktora yapmak için nereye gitmiştir?,Birleşik Krallık'a
TQuAD Dataset,Abdus Salam ilk derecesini hangi tarihte almıştır?,1944’te
TQuAD Dataset,Abdus Salam ilk derecesini hangi bölümden almıştır?,Matematik
TQuAD Dataset,Abdus Salam kaç yaşında Punjab Üniversitesi yeterlilik sınavına girmiştir?,14
TQuAD Dataset,Abdus Salam'a doktora çalışmaları sırasında kimler danışmanlık etmiştir?,Dirac ve Feynman
TQuAD Dataset,Abdus Salam doktora tezi sayesinde hangi ödülü kazanmıştır?,Adam’s Ödülü
TQuAD Dataset,Abdus Salam doktora tezini hangi yılda yayınlamıştır?,1951’de
TQuAD Dataset,Abdus Salam doktora çalışmalarını hangi konu üzerine yapmıştır?,kuantum elektrodinamiği
TQuAD Dataset,Abdus Salam doktora derecesini nereden almıştır?,Cambridge Cavedish Laboratuvarı
TQuAD Dataset,Abdus Salam nerede Matematik Profesörü olarak ilk görevine başlamıştır? ,Hükümet Koleji Üniversitesi
TQuAD Dataset,Abdus Salam Cambridge'e döndükten sonra nerede çalışmaya başlamıştır?,Aziz John'un College
TQuAD Dataset,Abdus Salam Cambridge'e ne zaman geri dönmüştür?,1953
TQuAD Dataset,Abdus Salam Hükümet Koleji Üniversitesi'nden sonra hangi okulda profesör olmuştur?,Punjab Üniversitesi
TQuAD Dataset,Abdus Salam hangi yılda Salam Bangladeş Bilimler Akademisi üyesi olmuştur?,1980
TQuAD Dataset,Abdus Salam'ın özel asistanı kimdir?,Jean Bouckley
TQuAD Dataset,Pati-Salam modeli hangi alanda geliştirilmiştir?,parçacık fiziğinde
TQuAD Dataset,Jogesh Pati ne alanda çalışmaktadır?,teorik fizikçi
TQuAD Dataset,Râzî'nin yazdığı ansiklopedinin adı nedir?,Hâvî
TQuAD Dataset,Râzî hangi alanda ansiklopedi yazmıştır?,Tıp
TQuAD Dataset,Râzî'nin Bağdat hastanesindeki görevi neydi?,başhekim
TQuAD Dataset,Râzî Rey'de hangi alanlarda eğitim almıştır?,"felsefe, matematik, doğa bilimleri ve astronomi"
TQuAD Dataset,Râzî nerelidir?,Rey
TQuAD Dataset,Râzî'nin tam adı nedir?,Ebû Bekir Muhammed bin Zekeriyyâ er-Râzî
TQuAD Dataset,Razi daha çok hangi alanlardaki başarısıyla bilinir?,tıp-eczacılık alanındaki başarısıyla
TQuAD Dataset,Razî neleri keşfetmiştir?,Alkol ve gazyağını
TQuAD Dataset,Razi yaklaşık kaç eser vermiştir?,yaklaşık 200
TQuAD Dataset,Razî'nin çalışma alanları nelerdir?,"eczacılık, simya, müzik ve felsefe"
TQuAD Dataset,Sivas kütüphanesinin yakılması sonucu ne kadar kitap ortadan kalkmıştır?,250.000 kitap
TQuAD Dataset,İbni Sina felsefenin hangi iki alt dalını birleştirmeye uğraşmıştır?,idealizm ve doğa felsefesini
TQuAD Dataset,Antik Çağ'da Thales'le başlayıp gelişen doğa felsefesinin kesintiye uğrama sebebi nedir?,İskenderiye kütüphanesinin yakılması
TQuAD Dataset,Sivas kütüphanesinin yıkılmasında kaç kitap yok olmuştur?,250.000
TQuAD Dataset,İslam uygarlığında doğa felsefesinin gelişmesinin durma sebebi nedir?,Moğol istilası ve Haçlı seferleri
